client_id,rm_id,desk,first_name,age,city_tier,segment,wealth_source,risk_profile,preferred_language,relationship_tenure_years,days_since_last_contact,total_aum_inr,alloc_direct_equity_pct,alloc_equity_mf_pct,alloc_debt_mf_bonds_pct,alloc_pms_pct,alloc_aif_pct,alloc_unlisted_pct,alloc_gold_pct,top_sector_exposure,debt_duration_bucket,unlisted_holding_tag,intl_equity_exposure_pct,existing_thematic_exposure_pct,sip_active,sip_monthly_inr,avg_lumpsum_ticket_inr,days_since_last_lumpsum,ledger_balance_inr
C-0823,RM-09,Emerging,Sunil,58,Tier 1,HNI,Salaried CXO,Moderate,English,5,267,51000000,14.3,46.9,31.5,0.0,0.0,0.0,7.3,Diversified,Short,No holding,0.0,0.0,True,85000,3800000,344,100000
C-0824,RM-09,Emerging,Naveen,59,Tier 1,HNI,Salaried CXO,Aggressive,Hindi,16,64,37400000,22.5,34.8,23.1,15.7,0.0,0.0,3.9,Diversified,Short,No holding,0.0,18.2,False,0,2300000,229,0
C-0825,RM-09,Emerging,Harsh,49,Tier 2,HNI,Salaried CXO,Moderate,English,11,337,16200000,23.7,39.4,34.4,0.0,0.0,0.0,2.5,BFSI,Medium,No holding,0.0,0.0,False,0,700000,59,100000
C-0826,RM-09,Emerging,Shalini,62,Tier 1,HNI,Salaried CXO,Moderate,Hindi,7,1,52800000,16.4,30.6,28.3,17.7,0.0,0.0,7.0,Diversified,Medium,No holding,3.3,0.0,True,105000,2300000,366,100000
C-0827,RM-09,Emerging,Pallavi,42,Tier 1,HNI,Salaried CXO,Moderate,English,6,204,24200000,15.2,51.4,29.4,0.0,0.0,0.0,4.0,IT,Medium,No holding,0.0,0.0,True,55000,1400000,67,0
C-0828,RM-09,Emerging,Uday,35,Tier 1,HNI,Professional,Conservative,Gujarati,9,171,10000000,13.4,33.6,42.2,0.0,0.0,0.0,10.8,Pharma,Medium,No holding,0.0,0.0,True,25000,700000,293,0
C-0829,RM-09,Emerging,Uday,46,Tier 1,HNI,Salaried CXO,Aggressive,English,7,279,19200000,31.4,39.4,26.6,0.0,0.0,0.0,2.6,Infra,Short,No holding,7.4,0.0,False,0,1200000,118,0
C-0830,RM-09,Emerging,Siddharth,59,Tier 1,HNI,Inherited,Conservative,English,15,57,49200000,13.2,20.8,42.9,13.2,0.0,0.0,9.9,IT,Medium,No holding,0.0,10.9,True,115000,2200000,55,200000
C-0831,RM-09,Emerging,Vinod,38,Tier 2,HNI,Business Owner,Conservative,English,5,350,12700000,6.8,37.9,49.3,0.0,0.0,0.0,6.0,BFSI,Short,No holding,0.0,4.4,False,0,900000,84,0
C-0832,RM-09,Emerging,Pooja,35,Tier 1,HNI,Salaried CXO,Moderate,Gujarati,13,228,19300000,23.8,30.0,44.0,0.0,0.0,0.0,2.2,Diversified,Short,No holding,0.0,5.6,True,35000,1700000,396,300000
C-0833,RM-09,Emerging,Prakash,33,Tier 1,HNI,Salaried CXO,Conservative,English,9,104,10000000,3.0,34.1,53.0,0.0,0.0,0.0,9.9,Infra,Short,No holding,0.0,0.0,False,0,400000,410,0
C-0834,RM-09,Emerging,Aarav,55,Tier 1,HNI,Salaried CXO,Conservative,English,5,125,10300000,26.0,29.1,39.4,0.0,0.0,0.0,5.5,BFSI,Medium,No holding,0.0,9.3,True,10000,600000,254,100000
C-0835,RM-09,Emerging,Devika,35,Tier 2,HNI,Inherited,Moderate,English,9,274,12600000,19.5,40.1,38.0,0.0,0.0,0.0,2.4,BFSI,Short,No holding,0.0,0.0,True,20000,700000,340,100000
C-0836,RM-09,Emerging,Deepak,53,Tier 1,HNI,Salaried CXO,Moderate,Gujarati,3,74,10200000,24.9,42.4,25.0,0.0,0.0,0.0,7.7,Infra,Medium,No holding,0.0,19.4,False,0,400000,379,0
C-0837,RM-09,Emerging,Vidya,45,Tier 1,HNI,Salaried CXO,Conservative,English,10,119,14200000,9.5,28.5,53.3,0.0,0.0,0.0,8.7,BFSI,Medium,No holding,6.1,0.0,False,0,1200000,149,100000
C-0838,RM-09,Emerging,Jaya,41,Tier 1,HNI,Salaried CXO,Moderate,Hindi,13,394,52000000,12.5,39.2,28.3,16.9,0.0,0.0,3.1,Diversified,Long,No holding,0.0,0.0,True,55000,4500000,319,0
C-0839,RM-09,Emerging,Rajesh,39,Tier 1,HNI,Salaried CXO,Moderate,English,11,352,19600000,17.0,25.2,26.9,28.2,0.0,0.0,2.7,IT,Medium,No holding,0.0,0.0,False,0,1000000,220,100000
C-0840,RM-09,Emerging,Mohit,50,Tier 1,HNI,Professional,Aggressive,English,1,133,30800000,29.8,31.3,9.8,18.0,0.0,5.9,5.2,Diversified,Medium,Unlisted Co. B,0.0,0.0,True,45000,1600000,76,300000
C-0841,RM-09,Emerging,Shreya,41,Tier 1,HNI,Professional,Conservative,English,11,222,36500000,8.9,38.1,38.7,0.0,0.0,0.0,14.3,Pharma,Short,No holding,4.9,0.0,True,30000,1300000,226,300000
C-0842,RM-09,Emerging,Manish,48,Tier 1,HNI,Business Owner,Aggressive,Hindi,1,166,10900000,35.1,43.3,21.4,0.0,0.0,0.0,0.2,Diversified,Medium,No holding,0.0,0.0,True,10000,700000,24,0
C-0843,RM-09,Emerging,Vikram,52,Tier 1,HNI,Professional,Moderate,English,7,81,12700000,11.2,40.6,36.2,0.0,0.0,0.0,12.0,Auto,Medium,No holding,0.0,0.0,True,25000,400000,256,0
C-0844,RM-09,Emerging,Parth,54,Tier 2,HNI,Professional,Moderate,Marathi,12,118,30500000,17.9,31.7,41.2,0.0,0.0,0.0,9.2,BFSI,Long,No holding,0.0,0.0,False,0,1800000,112,100000
C-0845,RM-09,Emerging,Ishaan,56,Tier 1,HNI,Salaried CXO,Conservative,English,17,44,14100000,11.0,34.7,43.5,0.0,0.0,0.0,10.8,Diversified,Long,No holding,0.0,0.0,True,10000,600000,48,0
C-0846,RM-09,Emerging,Mohit,49,Tier 1,HNI,Salaried CXO,Moderate,Hindi,18,334,29400000,37.5,35.9,24.9,0.0,0.0,0.0,1.7,Diversified,Short,No holding,0.0,17.1,True,40000,2100000,297,200000
C-0847,RM-09,Emerging,Manish,39,Tier 1,HNI,Inherited,Conservative,English,10,99,50300000,11.1,18.1,46.4,12.3,0.0,0.0,12.1,FMCG,Long,No holding,0.0,0.0,False,0,4300000,149,0
C-0848,RM-09,Emerging,Sanjay,52,Tier 1,HNI,Professional,Moderate,English,4,79,10000000,16.2,45.3,32.5,0.0,0.0,0.0,6.0,IT,Medium,No holding,0.0,0.0,True,15000,400000,190,100000
C-0849,RM-09,Emerging,Kiran,54,Tier 1,HNI,Salaried CXO,Moderate,Gujarati,15,255,16400000,26.7,40.9,28.1,0.0,0.0,0.0,4.3,Pharma,Medium,No holding,0.0,0.0,True,30000,1300000,40,0
C-0850,RM-09,Emerging,Akash,46,Tier 1,HNI,Salaried CXO,Conservative,Gujarati,7,51,17900000,4.0,40.3,51.0,0.0,0.0,0.0,4.7,Auto,Medium,No holding,0.0,0.0,True,40000,1400000,38,100000
C-0851,RM-09,Emerging,Siddharth,45,Tier 1,HNI,Professional,Conservative,Hindi,11,382,15000000,12.5,33.2,46.4,0.0,0.0,0.0,7.9,BFSI,Short,No holding,0.0,0.0,False,0,600000,386,0
C-0852,RM-09,Emerging,Yash,68,Tier 1,HNI,Inherited,Aggressive,Gujarati,4,352,14300000,33.9,37.4,27.1,0.0,0.0,0.0,1.6,IT,Long,No holding,0.0,0.0,True,10000,1200000,253,100000
C-0853,RM-09,Emerging,Jaya,36,Tier 1,HNI,Salaried CXO,Moderate,English,7,165,15300000,31.6,28.5,36.2,0.0,0.0,0.0,3.7,Infra,Short,No holding,0.0,16.4,False,0,1000000,172,100000
C-0854,RM-09,Emerging,Swati,52,Tier 1,HNI,Professional,Moderate,Marathi,9,74,19800000,17.5,52.7,26.3,0.0,0.0,0.0,3.5,Auto,Medium,No holding,0.0,0.0,False,0,1200000,281,100000
C-0855,RM-09,Emerging,Aditi,57,Tier 1,HNI,Salaried CXO,Aggressive,English,14,56,21900000,33.3,45.9,20.4,0.0,0.0,0.0,0.4,BFSI,Short,No holding,0.0,0.0,False,0,1500000,306,200000
C-0856,RM-09,Emerging,Lakshmi,45,Tier 1,HNI,Salaried CXO,Conservative,Gujarati,17,343,33800000,9.1,32.2,47.4,0.0,0.0,0.0,11.3,FMCG,Short,No holding,0.0,4.8,False,0,1600000,52,100000
C-0857,RM-09,Emerging,Aarav,46,Tier 1,HNI,Professional,Moderate,Hindi,4,176,19700000,15.2,59.7,22.2,0.0,0.0,0.0,2.9,IT,Medium,No holding,0.0,0.0,False,0,600000,387,0
C-0858,RM-09,Emerging,Mohit,44,Tier 1,HNI,Business Owner,Moderate,English,11,231,37000000,22.2,30.8,29.4,15.8,0.0,0.0,1.8,Auto,Medium,No holding,0.0,15.2,False,0,2100000,277,100000
C-0859,RM-09,Emerging,Rajesh,48,Tier 1,HNI,Business Owner,Conservative,Hindi,18,50,14400000,10.6,28.0,54.6,0.0,0.0,0.0,6.8,Diversified,Long,No holding,0.0,12.3,False,0,1100000,133,0
C-0860,RM-09,Emerging,Vinod,56,Tier 2,HNI,Professional,Conservative,Marathi,1,329,10300000,13.6,26.5,52.2,0.0,0.0,0.0,7.7,BFSI,Medium,No holding,0.0,9.8,True,5000,900000,116,100000
C-0861,RM-09,Emerging,Swati,46,Tier 1,HNI,Salaried CXO,Aggressive,English,11,207,16900000,39.7,38.0,22.1,0.0,0.0,0.0,0.2,Diversified,Medium,No holding,0.0,14.6,True,35000,900000,41,100000
C-0862,RM-09,Emerging,Vidya,68,Tier 1,HNI,Business Owner,Conservative,English,14,28,25800000,7.3,22.8,62.4,0.0,0.0,0.0,7.5,FMCG,Long,No holding,0.0,0.0,False,0,1200000,111,100000
C-0863,RM-09,Emerging,Ramesh,44,Tier 2,HNI,Business Owner,Conservative,Hindi,2,31,32100000,10.9,22.3,52.0,0.0,0.0,0.0,14.8,Diversified,Medium,No holding,0.0,0.0,True,35000,1200000,144,300000
C-0864,RM-09,Emerging,Meera,60,Tier 1,HNI,Salaried CXO,Moderate,English,13,385,44700000,19.2,27.1,25.5,26.1,0.0,0.0,2.1,Infra,Medium,No holding,0.0,7.7,False,0,3800000,93,300000
C-0865,RM-09,Emerging,Varun,53,Tier 1,HNI,Salaried CXO,Moderate,English,8,23,23500000,25.2,45.0,23.8,0.0,0.0,0.0,6.0,Diversified,Long,No holding,0.0,0.0,False,0,1000000,283,0
C-0866,RM-09,Emerging,Akash,49,Tier 2,HNI,Salaried CXO,Moderate,Hindi,11,120,30300000,25.5,47.1,25.2,0.0,0.0,0.0,2.2,Diversified,Medium,No holding,0.0,0.0,True,55000,2600000,109,200000
C-0867,RM-09,Emerging,Sunil,61,Tier 1,HNI,Inherited,Conservative,Marathi,13,6,42500000,17.0,24.0,39.8,13.0,0.0,0.0,6.2,BFSI,Medium,No holding,0.0,16.4,True,45000,1700000,212,100000
C-0868,RM-09,Emerging,Yash,34,Tier 1,HNI,Professional,Moderate,English,3,24,13000000,19.6,51.8,24.2,0.0,0.0,0.0,4.4,Pharma,Medium,No holding,0.0,0.0,True,15000,400000,236,100000
C-0869,RM-09,Emerging,Aditi,52,Tier 1,HNI,Professional,Moderate,Marathi,2,325,17800000,24.8,30.0,35.6,0.0,0.0,0.0,9.6,Diversified,Medium,No holding,0.0,10.9,True,20000,800000,36,0
C-0870,RM-09,Emerging,Ramesh,42,Tier 1,HNI,Business Owner,Moderate,English,6,306,91800000,24.2,26.0,31.4,17.2,0.0,0.0,1.2,Pharma,Medium,No holding,0.0,0.0,False,0,5500000,75,100000
C-0871,RM-09,Emerging,Uday,44,Tier 1,HNI,Business Owner,Aggressive,English,5,133,32000000,20.5,36.7,20.0,20.9,0.0,0.0,1.9,Pharma,Medium,No holding,0.0,0.0,True,45000,1600000,34,100000
C-0872,RM-09,Emerging,Rupal,44,Tier 2,HNI,Professional,Conservative,English,6,72,26500000,10.8,36.7,46.1,0.0,0.0,0.0,6.4,FMCG,Medium,No holding,7.9,0.0,True,35000,2200000,291,100000
C-0873,RM-09,Emerging,Vinod,39,Tier 1,HNI,Professional,Moderate,English,17,100,32700000,9.0,25.7,42.2,16.7,0.0,0.0,6.4,Infra,Short,No holding,0.0,12.8,True,45000,2100000,295,200000
C-0874,RM-09,Emerging,Kabir,33,Tier 1,HNI,Professional,Moderate,Hindi,13,141,10000000,13.2,51.7,24.3,0.0,0.0,0.0,10.8,Infra,Short,No holding,0.0,16.3,True,20000,400000,58,0
C-0875,RM-09,Emerging,Rakesh,51,Tier 2,HNI,Salaried CXO,Moderate,English,7,310,14000000,24.8,43.1,30.2,0.0,0.0,0.0,1.9,IT,Medium,No holding,0.0,0.0,True,30000,900000,310,100000
C-0876,RM-09,Emerging,Sunil,47,Tier 2,HNI,Salaried CXO,Moderate,English,11,238,11500000,23.9,33.6,31.2,0.0,0.0,0.0,11.3,Diversified,Short,No holding,0.0,12.8,True,30000,600000,341,0
C-0877,RM-09,Emerging,Ananya,45,Tier 1,HNI,Salaried CXO,Conservative,Hindi,3,178,25200000,10.4,30.7,44.1,0.0,0.0,0.0,14.8,IT,Medium,No holding,0.0,0.0,False,0,1800000,50,200000
C-0878,RM-09,Emerging,Prakash,55,Tier 1,HNI,Business Owner,Moderate,Hindi,4,28,16300000,20.7,40.8,31.8,0.0,0.0,0.0,6.7,Auto,Short,No holding,4.7,0.0,True,25000,1300000,53,200000
C-0879,RM-09,Emerging,Vinod,52,Tier 1,HNI,Professional,Moderate,Hindi,2,47,21100000,17.6,40.5,32.0,0.0,0.0,0.0,9.9,Diversified,Short,No holding,0.0,0.0,True,25000,1900000,334,0
C-0880,RM-09,Emerging,Nikhil,46,Tier 2,HNI,Salaried CXO,Moderate,Hindi,8,81,16900000,19.8,49.3,27.9,0.0,0.0,0.0,3.0,Diversified,Long,No holding,0.0,13.0,True,35000,1100000,133,0
C-0881,RM-09,Emerging,Sunil,68,Tier 2,HNI,Salaried CXO,Conservative,Marathi,12,85,10000000,3.7,28.2,60.5,0.0,0.0,0.0,7.6,IT,Medium,No holding,0.0,0.0,False,0,500000,148,200000
C-0882,RM-09,Emerging,Shalini,57,Tier 2,HNI,Business Owner,Conservative,Hindi,10,196,32500000,8.4,33.8,46.5,0.0,0.0,0.0,11.3,Auto,Long,No holding,0.0,0.0,False,0,1800000,249,100000
C-0883,RM-09,Emerging,Jaya,68,Tier 1,HNI,Professional,Conservative,Marathi,11,345,10000000,7.7,27.8,50.9,0.0,0.0,0.0,13.6,BFSI,Short,No holding,2.8,0.0,True,15000,500000,33,100000
C-0884,RM-09,Emerging,Manish,44,Tier 1,HNI,Professional,Conservative,Marathi,3,169,13400000,12.3,37.1,44.9,0.0,0.0,0.0,5.7,Auto,Short,No holding,0.0,0.0,False,0,800000,186,0
C-0885,RM-09,Emerging,Pallavi,50,Tier 1,HNI,Salaried CXO,Conservative,Gujarati,12,132,10000000,8.7,39.4,41.0,0.0,0.0,0.0,10.9,BFSI,Short,No holding,0.0,0.0,False,0,300000,143,0
C-0886,RM-09,Emerging,Naveen,37,Tier 1,HNI,Inherited,Conservative,English,10,223,12300000,14.3,36.6,40.8,0.0,0.0,0.0,8.3,BFSI,Short,No holding,0.0,11.4,False,0,600000,346,0
C-0887,RM-09,Emerging,Rahul,45,Tier 1,HNI,Salaried CXO,Conservative,English,18,31,22300000,8.0,31.1,37.6,0.0,0.0,0.0,23.3,FMCG,Short,No holding,0.0,0.0,False,0,2000000,308,300000
C-0888,RM-09,Emerging,Ramesh,43,Tier 1,HNI,Professional,Conservative,English,5,291,39400000,2.4,21.9,68.1,0.0,0.0,0.0,7.6,BFSI,Medium,No holding,6.0,0.0,False,0,3400000,123,300000
C-0889,RM-09,Emerging,Mohit,68,Tier 1,HNI,Professional,Aggressive,English,2,23,10000000,28.4,41.8,27.6,0.0,0.0,0.0,2.2,IT,Short,No holding,0.0,0.0,True,10000,300000,277,100000
C-0890,RM-09,Emerging,Rakesh,42,Tier 1,HNI,Inherited,Moderate,Hindi,9,141,14700000,28.2,42.8,27.1,0.0,0.0,0.0,1.9,FMCG,Long,No holding,0.0,0.0,True,15000,1300000,172,100000
C-0891,RM-09,Emerging,Ramesh,46,Tier 2,HNI,Professional,Conservative,English,4,381,10000000,4.8,21.6,58.6,0.0,0.0,0.0,15.0,Diversified,Medium,No holding,0.0,0.0,False,0,800000,204,0
C-0892,RM-09,Emerging,Vinod,35,Tier 1,HNI,Salaried CXO,Moderate,Hindi,4,162,14300000,17.8,38.9,35.2,0.0,0.0,0.0,8.1,Diversified,Short,No holding,0.0,0.0,True,25000,400000,310,100000
C-0893,RM-09,Emerging,Sunil,53,Tier 2,HNI,Salaried CXO,Moderate,Gujarati,5,299,20800000,19.0,37.3,39.4,0.0,0.0,0.0,4.3,FMCG,Long,No holding,0.0,0.0,True,35000,1800000,121,100000
C-0894,RM-09,Emerging,Priya,40,Tier 1,HNI,Professional,Conservative,English,13,109,30500000,9.1,34.1,44.2,0.0,0.0,0.0,12.6,IT,Medium,No holding,0.0,2.3,False,0,2700000,244,200000
C-0895,RM-09,Emerging,Devika,56,Tier 1,HNI,Professional,Moderate,Marathi,8,341,10000000,14.8,37.6,40.8,0.0,0.0,0.0,6.8,FMCG,Short,No holding,0.0,0.0,False,0,700000,178,0
C-0896,RM-09,Emerging,Kiran,32,Tier 1,HNI,Salaried CXO,Conservative,Gujarati,16,136,27100000,10.7,25.4,60.5,0.0,0.0,0.0,3.4,Auto,Medium,No holding,0.0,0.0,True,60000,2100000,274,0
C-0897,RM-09,Emerging,Kiran,47,Tier 1,HNI,Professional,Moderate,Gujarati,3,91,11700000,18.1,45.8,29.0,0.0,0.0,0.0,7.1,IT,Medium,No holding,1.6,0.0,False,0,600000,163,0
C-0898,RM-09,Emerging,Kabir,32,Tier 2,HNI,Salaried CXO,Conservative,English,17,21,10200000,10.1,29.8,50.7,0.0,0.0,4.3,5.1,BFSI,Medium,Unlisted Co. E,1.7,0.0,True,20000,700000,393,0
C-0899,RM-09,Emerging,Vikram,44,Tier 1,HNI,Business Owner,Moderate,Marathi,8,123,20800000,22.2,41.9,24.3,0.0,0.0,3.7,7.9,IT,Long,Unlisted Co. A,0.0,0.0,False,0,1500000,166,0
C-0900,RM-09,Emerging,Pooja,45,Tier 2,HNI,Business Owner,Conservative,English,10,232,28200000,8.5,30.8,52.5,0.0,0.0,0.0,8.2,Diversified,Short,No holding,0.0,11.0,False,0,1800000,50,0
C-0901,RM-09,Emerging,Yash,43,Tier 2,HNI,Professional,Conservative,Gujarati,15,26,18900000,7.8,42.1,43.1,0.0,0.0,0.0,7.0,BFSI,Short,No holding,0.0,0.0,False,0,900000,208,0
C-0902,RM-09,Emerging,Bhavna,43,Tier 1,HNI,Professional,Moderate,English,9,69,11000000,17.4,31.4,26.6,0.0,0.0,15.3,9.3,Auto,Long,Unlisted Co. A,0.0,0.0,False,0,800000,104,100000
C-0903,RM-09,Emerging,Sanjay,57,Tier 1,HNI,Professional,Conservative,English,3,139,18900000,10.9,23.4,57.6,0.0,0.0,0.0,8.1,FMCG,Medium,No holding,0.0,18.7,False,0,1500000,193,100000
C-0904,RM-09,Emerging,Rahul,68,Tier 1,HNI,Salaried CXO,Moderate,English,5,286,13400000,12.5,37.3,49.5,0.0,0.0,0.0,0.7,FMCG,Long,No holding,0.0,9.9,False,0,1100000,387,0
C-0905,RM-09,Emerging,Shreya,51,Tier 1,HNI,Salaried CXO,Conservative,Hindi,17,239,27900000,9.4,25.9,54.3,0.0,0.0,4.9,5.5,FMCG,Long,Unlisted Co. B,0.0,4.5,True,50000,1100000,47,200000
C-0906,RM-09,Emerging,Meera,40,Tier 1,HNI,Salaried CXO,Moderate,Marathi,2,17,36100000,21.5,30.9,13.4,20.8,0.0,0.0,13.4,Diversified,Medium,No holding,5.6,14.0,True,90000,2000000,22,100000
C-0907,RM-09,Emerging,Parth,49,Tier 1,HNI,Business Owner,Moderate,Hindi,17,15,34900000,11.3,37.6,42.4,0.0,0.0,0.0,8.7,IT,Medium,No holding,0.0,0.0,True,25000,1100000,125,100000
C-0908,RM-09,Emerging,Lakshmi,45,Tier 2,HNI,Business Owner,Moderate,Hindi,13,24,19800000,11.4,50.0,35.9,0.0,0.0,0.0,2.7,Diversified,Short,No holding,1.9,0.0,True,30000,1300000,185,100000
C-0909,RM-09,Emerging,Rupal,56,Tier 1,HNI,Professional,Moderate,English,10,132,37100000,14.5,40.6,36.8,0.0,0.0,4.2,3.9,IT,Short,Unlisted Co. A,0.0,0.0,False,0,1700000,58,100000
C-0910,RM-09,Emerging,Gaurav,51,Tier 2,HNI,Professional,Aggressive,Marathi,6,114,11400000,35.7,35.1,28.0,0.0,0.0,0.0,1.2,FMCG,Short,No holding,0.0,0.0,True,25000,1000000,293,0
C-0911,RM-09,Emerging,Ramesh,34,Tier 1,HNI,Inherited,Conservative,English,16,47,53300000,13.4,33.4,44.5,0.0,0.0,0.0,8.7,Auto,Short,No holding,0.0,0.0,False,0,3600000,254,100000
C-0912,RM-09,Emerging,Pallavi,58,Tier 1,HNI,Business Owner,Moderate,Marathi,1,175,11400000,23.3,34.8,35.4,0.0,0.0,0.0,6.5,Auto,Medium,No holding,0.0,0.0,True,10000,600000,296,0
C-0913,RM-09,Emerging,Sneha,57,Tier 2,HNI,Professional,Moderate,Gujarati,13,236,10000000,21.6,35.3,36.6,0.0,0.0,0.0,6.5,BFSI,Medium,No holding,0.0,10.4,True,25000,700000,180,0
C-0914,RM-09,Emerging,Aditi,61,Tier 1,HNI,Salaried CXO,Moderate,English,4,277,42400000,29.0,24.6,24.3,15.4,0.0,0.0,6.7,IT,Long,No holding,0.0,0.0,True,105000,1800000,391,100000
C-0915,RM-09,Emerging,Devika,43,Tier 1,HNI,Salaried CXO,Moderate,English,7,398,13500000,9.8,38.2,34.9,0.0,0.0,0.0,17.1,Diversified,Short,No holding,0.0,0.0,True,35000,500000,283,0
C-0916,RM-09,Emerging,Rajesh,51,Tier 2,HNI,Professional,Aggressive,Hindi,2,277,21300000,24.8,45.9,25.1,0.0,0.0,0.0,4.2,IT,Medium,No holding,0.0,0.0,True,35000,800000,387,100000
C-0917,RM-09,Emerging,Manish,37,Tier 2,HNI,Promoter,Moderate,Marathi,11,394,11300000,30.1,35.2,31.9,0.0,0.0,0.0,2.8,BFSI,Short,No holding,0.0,0.0,False,0,700000,41,0
C-0918,RM-09,Emerging,Kabir,48,Tier 1,HNI,Salaried CXO,Conservative,Hindi,3,389,73400000,7.7,27.4,56.4,0.0,0.0,0.0,8.5,Pharma,Medium,No holding,6.2,0.0,True,50000,6100000,281,100000
C-0919,RM-09,Emerging,Vidya,52,Tier 2,HNI,Professional,Moderate,Gujarati,3,338,54500000,19.7,27.9,16.1,26.4,0.0,0.0,9.9,BFSI,Short,No holding,0.0,0.0,False,0,2400000,148,300000
C-0920,RM-09,Emerging,Varun,42,Tier 1,HNI,Salaried CXO,Conservative,Marathi,6,141,46800000,9.4,21.2,61.9,0.0,0.0,0.0,7.5,Infra,Medium,No holding,0.0,0.0,True,30000,3500000,85,300000
C-0921,RM-10,Wealth,Lakshmi,60,Tier 1,HNI,Salaried CXO,Conservative,English,1,206,29200000,7.0,25.4,58.0,0.0,0.0,0.0,9.6,FMCG,Medium,No holding,0.0,6.3,True,45000,1500000,335,100000
C-0922,RM-10,Wealth,Meera,47,Tier 1,HNI,Professional,Conservative,English,12,300,27800000,11.2,30.2,50.4,0.0,0.0,0.0,8.2,FMCG,Medium,No holding,6.7,0.0,True,55000,2300000,234,0
C-0923,RM-10,Wealth,Kavita,48,Tier 2,UHNI,Business Owner,Conservative,English,17,143,118400000,6.2,24.6,50.4,5.2,0.0,0.0,13.6,IT,Long,No holding,0.0,0.0,False,0,10100000,131,100000
C-0924,RM-10,Wealth,Deepak,45,Tier 2,UHNI,Professional,Moderate,English,16,317,104500000,25.0,18.9,31.3,17.0,0.0,0.0,7.8,Infra,Long,No holding,0.0,0.0,False,0,4200000,39,800000
C-0925,RM-10,Wealth,Sanjay,53,Tier 1,HNI,Salaried CXO,Aggressive,Hindi,16,209,28900000,37.4,42.1,19.7,0.0,0.0,0.0,0.8,Diversified,Short,No holding,0.0,0.0,False,0,2200000,55,0
C-0926,RM-10,Wealth,Shreya,56,Tier 2,UHNI,Salaried CXO,Conservative,English,7,367,128100000,3.9,25.2,46.7,9.7,0.0,0.0,14.5,BFSI,Short,No holding,4.5,0.0,False,0,6500000,41,100000
C-0927,RM-10,Wealth,Gaurav,51,Tier 1,UHNI,Salaried CXO,Conservative,English,17,358,101100000,11.2,21.0,41.4,15.3,0.0,0.0,11.1,Auto,Long,No holding,0.0,0.0,False,0,5500000,138,400000
C-0928,RM-10,Wealth,Neha,46,Tier 2,HNI,Salaried CXO,Conservative,English,1,385,20400000,7.6,31.8,53.3,0.0,0.0,0.0,7.3,Diversified,Short,No holding,0.0,0.0,False,0,900000,142,0
C-0929,RM-10,Wealth,Shreya,35,Tier 1,HNI,Professional,Moderate,Marathi,6,88,28400000,14.2,41.6,34.4,0.0,0.0,0.0,9.8,Diversified,Medium,No holding,0.0,0.0,False,0,1900000,25,100000
C-0930,RM-10,Wealth,Rupal,48,Tier 1,HNI,Business Owner,Moderate,English,12,295,20100000,17.2,57.8,21.9,0.0,0.0,0.0,3.1,BFSI,Medium,No holding,0.0,0.0,True,20000,1000000,298,0
C-0931,RM-10,Wealth,Ananya,46,Tier 1,HNI,Salaried CXO,Moderate,Marathi,6,300,47700000,28.5,29.0,32.3,0.0,0.0,0.0,10.2,Infra,Medium,No holding,7.4,0.0,False,0,3600000,224,0
C-0932,RM-10,Wealth,Akash,50,Tier 1,HNI,Business Owner,Moderate,English,1,180,50500000,21.7,46.8,21.7,0.0,0.0,0.0,9.8,Infra,Short,No holding,0.0,0.0,True,95000,3900000,410,400000
C-0933,RM-10,Wealth,Ananya,49,Tier 2,HNI,Business Owner,Conservative,Marathi,4,68,50400000,6.2,25.4,58.1,0.0,0.0,0.0,10.3,Diversified,Short,No holding,0.0,0.0,True,70000,2700000,373,0
C-0934,RM-10,Wealth,Parth,62,Tier 1,HNI,Business Owner,Moderate,English,17,117,16400000,11.5,29.2,46.7,0.0,0.0,0.0,12.6,Diversified,Short,No holding,0.0,0.0,False,0,500000,9,0
C-0935,RM-10,Wealth,Varun,42,Tier 2,HNI,Professional,Aggressive,English,8,206,22800000,38.8,37.7,22.2,0.0,0.0,0.0,1.3,Auto,Short,No holding,0.0,0.0,True,25000,800000,295,0
C-0936,RM-10,Wealth,Ananya,34,Tier 1,HNI,Professional,Conservative,English,4,346,57700000,15.0,22.1,50.5,0.0,0.0,0.0,12.4,Diversified,Short,No holding,0.0,0.0,False,0,2700000,408,100000
C-0937,RM-10,Wealth,Rupal,38,Tier 1,HNI,Inherited,Moderate,Marathi,12,366,70400000,23.4,25.1,34.6,15.1,0.0,0.0,1.8,Diversified,Medium,No holding,6.0,0.0,True,65000,6100000,337,500000
C-0938,RM-10,Wealth,Shalini,42,Tier 1,HNI,Salaried CXO,Moderate,English,7,366,16500000,24.8,34.8,29.4,0.0,0.0,0.0,11.0,Diversified,Short,No holding,6.5,0.0,False,0,900000,289,0
C-0939,RM-10,Wealth,Vinod,58,Tier 1,HNI,Professional,Conservative,Hindi,8,378,24700000,21.6,23.0,50.6,0.0,0.0,0.0,4.8,Pharma,Short,No holding,0.0,0.0,True,45000,1800000,62,0
C-0940,RM-10,Wealth,Priya,36,Tier 1,HNI,Inherited,Moderate,English,18,39,87700000,26.2,33.1,18.6,19.0,0.0,0.0,3.1,Diversified,Short,No holding,4.5,14.2,False,0,7600000,378,1300000
